label,prediction,history,action,target,explanation
DIRECT_CONTINUE,BRIDGE_AND_CONTINUE,"There seems to be some problems all over Zaun and Pitover.
What do you do?
Go to the sister of the criminal She seems nice but violent are you going to befriend her?
","Sure she seems cool... really... cool. She leads you to her criminal sister jinx. Your new friend the crimilnals sister Vi says to shoot if given and opening. Do you shoot?
","Shoot her She barley doges you leading to you getting confused and her putting a bag over your head.You now can't see and are tied to a pole. What will you do?
",The user's decision involves preparation and alignment with the target action of shooting.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""Yes I am. Where was the murder again?"" She mumbles something under her breath, before saying, ""Umm... it happened outside. By the pool. Half in half out, but we moved the body fully out.""
""Could you me to the body?""
She leads you around a white fence, with a speck of blood on the handle. As you walk into the backyard, you look back at the fence, and you see bloody stains up the whole fence, as if the murderer climbed up out, instead of unlocking the fence.
""This was the place, where... it happened..."" Chloe said, startling you out of your deep thinking.
""Ah. I see."" you examine the floor around the pool finding two things that have blood on them.
1. hose
2. The ground, with smears of blood from the pool to the edge of the yard. That either means that the murderer dragged the victim, or Chloe was telling the truth, and they, whoever 'THEY' was, dragged them out.
As you examine the ground closer, you see a chip in the ground, and wonder if that was from the murder, or something else entirely.
You ask, ""Can I ask you some questions about the murder?""
""Sure.""
Ask, ""How long ago was the murder?"" ""I don't know the exact time, but about 4 and 1/2 hours ago. We called you only about 1/2 an hour after the murder. After that I kind of space out. All I could think about was the blood."" she explained.
You took a moment to take that information in. 'all she could think about was the blood'? '1/2 an hour after the murder'? Maybe you should interview some more people.
""Who else who was at the house when the murder happened is still here?""
""Everyone. Well, everyone but My neighbor George. He went off a while a couple of hours ago. But he should be here soon. he said he would be back at 11:00, but it is 11:07 now, so-""
Just then, an old, fat man walked through the glass door carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand out outside for a minute.
As they walk away, you contemplate what to do next.
Do you want to...
","lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
","Acuse You take a deep breath, concentrating on everything you gathered. Then you call Chloe and tell her to call everyone.
A moment later, you were all gathered in the living room.
""After gathering countless evidence, I have made my decision.
",The user input can be connected through a sequence of events leading to the user sharing gathered information with Chloe.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"Someone has been murdered, you are a detective and you need to find the murder. Every night the murder kills someone, and you need to figure out who is the murder. You get a clue every night. You first clue: Avika has been found dead in the dinning room. Sawyer, Hannah, Evie, and Eva are remaining. You first ask Sawyer
You question Saywer, She says she was in the kitchen
Is she guilty?
","Saywer was found non guilty. You accused her of murder. The murder is still alive.
Everybody went to sleep. When everyone woke up, Eva was found dead in the kitchen. Your second clue, the murder is currently not in the kitchen. Sawyer, Hannah, Evie, and Eva are remaining. You first ask Sawyer
You question Saywer, She says she was in the kitchen
Is she guilty?
","You question Evie, She says she was in the living room
",The narrative can transition from questioning Sawyer to questioning Evie.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"Someone has been murdered, you are a detective and you need to find the murder. Every night the murder kills someone, and you need to figure out who is the murder. You get a clue every night. You first clue: Avika has been found dead in the dinning room. Sawyer, Hannah, Evie, and Eva are remaining. You first ask Sawyer
You question Saywer, She says she was in the kitchen
Is she guilty?
Saywer was found non guilty. You accused her of murder. The murder is still alive.
Everybody went to sleep. When everyone woke up, Eva was found dead in the kitchen. Your second clue, the murder is currently not in the kitchen. Sawyer, Hannah, Evie, and Eva are remaining. You first ask Sawyer
You question Saywer, She says she was in the kitchen
Is she guilty?
","Sawyer was found non guilty. You accused her of murder. The murder is still alive
Everyone went to sleep. When everyone woke up, Sawyer was found dead in her room, on her bed. Hannah and Evie are remaining. You question Hannah first
You question Hannah, She says she was in garden
Is she guilty ?
","You question Hannah, She says she was in the living room
Is she guilty ?
",User input needs adjustment to align with events just before questioning Hannah according to target node.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
","Say, ""I believe I am! I am very sorry about what happened ""She replies,
""Thank you. We are all very sorry about what happened. But let me bring you inside. We can talk more there.""
As you walk inside with her you notice a blood stain on her sleeve. You make a note of that.
She walks you to a long wooden table that looked only a couple days old, with no aperent stains, or nicks.
""Have a seat here,"" she waves at an empty seat. ""We can talk across the table.""
She sits down across the table, running her hands through her red hair, as you contemplate what to ask her.
","Check for fingerprints, and investigate hair yourself As you pick up the knife, you are careful to only grip the blade, since the murderer would have only gripped the handle. You walk back out into the kitchen and grab some baking powder to dust for fingerprints. But when you put some of it on the handle and shake it, nothing appeared. The murderer used gloves or cleaned the knife. But would the murderer have had enough time to clean it?
But the hair... that would be a lot easier. But did the murderer plant it there to frame someone, or was the murderer redheaded?
You head back into the freezer to put everything you took out back. Then you head back out through the door to see Chloe, 1 woman, and 1 man talking.
The other 2 looked at each other, and the girl stepped forward. ""I'm Rachel. I'm assuming you are the detective we called a bit ago?""
""You'd be correct! I'm Rob. Nice to meet you."" you shook hands with her as the man stepped forward as well.
""And I am Liam. I'm Chloe's older brother.""
Liam had pale skin, red hair similar to Chloe's, and a muscular physique, while Rachel had olive skin, dark brown hair, and was very slender.
You know you have to ask Chloe something but you don't know what to ask. Or should you question Liam and Rachel?
",A transition is needed from the conversation with Chloe to the investigation of the knife and fingerprints.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""Yes I am. Where was the murder again?"" She mumbles something under her breath, before saying, ""Umm... it happened outside. By the pool. Half in half out, but we moved the body fully out.""
""Could you me to the body?""
She leads you around a white fence, with a speck of blood on the handle. As you walk into the backyard, you look back at the fence, and you see bloody stains up the whole fence, as if the murderer climbed up out, instead of unlocking the fence.
""This was the place, where... it happened..."" Chloe said, startling you out of your deep thinking.
""Ah. I see."" you examine the floor around the pool finding two things that have blood on them.
1. hose
2. The ground, with smears of blood from the pool to the edge of the yard. That either means that the murderer dragged the victim, or Chloe was telling the truth, and they, whoever 'THEY' was, dragged them out.
As you examine the ground closer, you see a chip in the ground, and wonder if that was from the murder, or something else entirely.
You ask, ""Can I ask you some questions about the murder?""
""Sure.""
Ask, ""How long ago was the murder?"" ""I don't know the exact time, but about 4 and 1/2 hours ago. We called you only about 1/2 an hour after the murder. After that I kind of space out. All I could think about was the blood."" she explained.
You took a moment to take that information in. 'all she could think about was the blood'? '1/2 an hour after the murder'? Maybe you should interview some more people.
""Who else who was at the house when the murder happened is still here?""
""Everyone. Well, everyone but My neighbor George. He went off a while a couple of hours ago. But he should be here soon. he said he would be back at 11:00, but it is 11:07 now, so-""
Just then, an old, fat man walked through the glass door carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand out outside for a minute.
As they walk away, you contemplate what to do next.
Do you want to...
","lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
","Ask Chloe to bring you to where the murder happened She takes you up the stairs, and around a couple corners to the front door. She then opens the door and tells you to go outside, but she needs to lock the door.
She then takes you around the back, and when you ask why she didn't just take you through the back door, she says,
""I wanted you to see this door. It has some blood on it and I wanted you to see it.""
She leads you around the white fence, with a speck of blood on the handle. As you walk into the backyard, you look back at the fence, and you see bloody stains up the whole fence.
""This is it.""
""Ah. I see."" you examine the floor around the pool finding two things that have blood on them.
1. Pipe, running from the pool, to the hose head.
2. The ground, with smears of blood from the pool to the edge of the yard. That either means that the murderer dragged the victim, or Chloe was telling the truth, and they dragged them out of the pool.
A second later, Rachel and Liam appeared there, silently walking toward you and whispering that they couldn't believe what had happened.
You realize there are more things you need to do, but the main one is, to get a second view of the murder.
","Although the user input provides context in which the detective interacts with Chloe, it does not directly lead to the exploration of the murder scene again. A narrative transition is needed to redirect the focus back to asking Chloe about the murder location."
DIRECT_CONTINUE,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""I believe I am! I am very sorry about what happened ""She replies,
""Thank you. We are all very sorry about what happened. But let me bring you inside. We can talk more there.""
As you walk inside with her you notice a blood stain on her sleeve. You make a note of that.
She walks you to a long wooden table that looked only a couple days old, with no aperent stains, or nicks.
""Have a seat here,"" she waves at an empty seat. ""We can talk across the table.""
She sits down across the table, running her hands through her red hair, as you contemplate what to ask her.
Ask, ""Where were you when the murder happened?"" ""Well,"" she started. ""I was in the kitchen room with my neighbor George, when I heard a cough. I assumed it was just my brother since he had been sick for the past week, but a minute later, I heard a scream, so I-""
Just then, an old, fat man walked in into the room carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand it out in the kitchen or dining room while she talked to him.
As they walk away, you contemplate what to do next.
Do you want to...
lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
Ask, ""Can you take me to the body"" ""Umm, yeah. Sure."" She leads you around the corner, and down the stairs into a basement.
""Is this the kitchen?"" You ask as you walk into a large room filled with the smell of citrus and chocolate. An odd smell considering what just happened.
She nods and takes you to the back of the room.
""I can't look,"" she said, turning her head away, and pointing into the door. ""His body is in there, but I can't bear to look.""
You walk inside the freezer and instantly start shivering. Thank goodness you have investigated murder cases before because the limp, pale, dark-haired man pushed into the corner would've stopped you cold. As you walk closer to him, you wonder what to do.
Investigate the body Walking closer to him, you take a closer look at the body.
The first thing you find is the puncture wound. Not a bullet, but rather a stab wound through his back. The blood around the wound had frozen, due to the ice-cold temperature of the freezer.
You also find his wallet, his car keys, and a... knife. Had he committed suicide?
The wallet had his ID in it, which said he was 24, and he had turned 24 on January 3. His name was Caleb M. Fisher. He also had 21 dollars in his wallet.
The car keys were nothing special, but the knife... it was a mystery in itself.
Had he committed suicide? But how could he stab himself from behind? Had the murderer framed Caleb for his murder? The knife had blood on it on the very tip. Wait, if there was framing involved, then would it have fingerprints? But when you look closer, you see a red hair wrapped around the nail holding the knife together.
Check for fingerprints, and investigate hair yourself As you pick up the knife, you are careful to only grip the blade, since the murderer would have only gripped the handle. You walk back out into the kitchen and grab some baking powder to dust for fingerprints. But when you put some of it on the handle and shake it, nothing appeared. The murderer used gloves or cleaned the knife. But would the murderer have had enough time to clean it?
But the hair... that would be a lot easier. But did the murderer plant it there to frame someone, or was the murderer redheaded?
You head back into the freezer to put everything you took out back. Then you head back out through the door to see Chloe, 1 woman, and 1 man talking.
The other 2 looked at each other, and the girl stepped forward. ""I'm Rachel. I'm assuming you are the detective we called a bit ago?""
""You'd be correct! I'm Rob. Nice to meet you."" you shook hands with her as the man stepped forward as well.
""And I am Liam. I'm Chloe's older brother.""
Liam had pale skin, red hair similar to Chloe's, and a muscular physique, while Rachel had olive skin, dark brown hair, and was very slender.
You know you have to ask Chloe something but you don't know what to ask. Or should you question Liam and Rachel?
","Ask Chloe to bring you to where the murder happened She takes you up the stairs, and around a couple corners to the front door. She then opens the door and tells you to go outside, but she needs to lock the door.
She then takes you around the back, and when you ask why she didn't just take you through the back door, she says,
""I wanted you to see this door. It has some blood on it and I wanted you to see it.""
She leads you around the white fence, with a speck of blood on the handle. As you walk into the backyard, you look back at the fence, and you see bloody stains up the whole fence.
""This is it.""
""Ah. I see."" you examine the floor around the pool finding two things that have blood on them.
1. Pipe, running from the pool, to the hose head.
2. The ground, with smears of blood from the pool to the edge of the yard. That either means that the murderer dragged the victim, or Chloe was telling the truth, and they dragged them out of the pool.
A second later, Rachel and Liam appeared there, silently walking toward you and whispering that they couldn't believe what had happened.
You realize there are more things you need to do, but the main one is, to get a second view of the murder.
","Question Rachel in private You call Rachel over, and she quickly walks over to you.
""What?"" she asked, a confused expression on her face.
You explain to her how you need to ask some people questions, and that there are only 2 that you need to ask. She nods and goes with you.
","The user input involves examining the murder scene, which can lead to needing to question Rachel for additional insights."
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""I believe I am! I am very sorry about what happened ""She replies,
""Thank you. We are all very sorry about what happened. But let me bring you inside. We can talk more there.""
As you walk inside with her you notice a blood stain on her sleeve. You make a note of that.
She walks you to a long wooden table that looked only a couple days old, with no aperent stains, or nicks.
""Have a seat here,"" she waves at an empty seat. ""We can talk across the table.""
She sits down across the table, running her hands through her red hair, as you contemplate what to ask her.
Ask, ""Where were you when the murder happened?"" ""Well,"" she started. ""I was in the kitchen room with my neighbor George, when I heard a cough. I assumed it was just my brother since he had been sick for the past week, but a minute later, I heard a scream, so I-""
Just then, an old, fat man walked in into the room carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand it out in the kitchen or dining room while she talked to him.
As they walk away, you contemplate what to do next.
Do you want to...
","lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
","Acuse You take a deep breath, concentrating on everything you gathered. Then you call Chloe and tell her to call everyone.
A moment later, you were all gathered in the living room.
""After gathering countless evidence, I have made my decision.
",The user is in conversation with Chloe but needs a bridge to transition to calling everyone together.
DIRECT_CONTINUE,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""I believe I am! I am very sorry about what happened ""She replies,
""Thank you. We are all very sorry about what happened. But let me bring you inside. We can talk more there.""
As you walk inside with her you notice a blood stain on her sleeve. You make a note of that.
She walks you to a long wooden table that looked only a couple days old, with no aperent stains, or nicks.
""Have a seat here,"" she waves at an empty seat. ""We can talk across the table.""
She sits down across the table, running her hands through her red hair, as you contemplate what to ask her.
","Ask, ""Where were you when the murder happened?"" ""Well,"" she started. ""I was in the kitchen room with my neighbor George, when I heard a cough. I assumed it was just my brother since he had been sick for the past week, but a minute later, I heard a scream, so I-""
Just then, an old, fat man walked in into the room carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand it out in the kitchen or dining room while she talked to him.
As they walk away, you contemplate what to do next.
Do you want to...
","lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
",The scenario requires a connection where Rob decides to follow or eavesdrop on Chloe and George to lead smoothly into the events of the target knot.
NEEDS_INPUT,BRIDGE_AND_CONTINUE,"It is April 3, 2025.
You are a detective (the best in the country), Named Rob, from Idaho, and you have been sent to Illinois to solve a murder case. As you arrive at the house said to be the murder site, a young, red-headed woman runs out of her house to you, her eyes red and puffy.
As she comes closer, she introduces herself.
""Hello. I'm Chloe. Are you the detective we called for?""
Say, ""Yes I am. Where was the murder again?"" She mumbles something under her breath, before saying, ""Umm... it happened outside. By the pool. Half in half out, but we moved the body fully out.""
""Could you me to the body?""
She leads you around a white fence, with a speck of blood on the handle. As you walk into the backyard, you look back at the fence, and you see bloody stains up the whole fence, as if the murderer climbed up out, instead of unlocking the fence.
""This was the place, where... it happened..."" Chloe said, startling you out of your deep thinking.
""Ah. I see."" you examine the floor around the pool finding two things that have blood on them.
1. hose
2. The ground, with smears of blood from the pool to the edge of the yard. That either means that the murderer dragged the victim, or Chloe was telling the truth, and they, whoever 'THEY' was, dragged them out.
As you examine the ground closer, you see a chip in the ground, and wonder if that was from the murder, or something else entirely.
You ask, ""Can I ask you some questions about the murder?""
""Sure.""
Ask, ""How long ago was the murder?"" ""I don't know the exact time, but about 4 and 1/2 hours ago. We called you only about 1/2 an hour after the murder. After that I kind of space out. All I could think about was the blood."" she explained.
You took a moment to take that information in. 'all she could think about was the blood'? '1/2 an hour after the murder'? Maybe you should interview some more people.
""Who else who was at the house when the murder happened is still here?""
""Everyone. Well, everyone but My neighbor George. He went off a while a couple of hours ago. But he should be here soon. he said he would be back at 11:00, but it is 11:07 now, so-""
Just then, an old, fat man walked through the glass door carrying a box overflowing with packing peanuts.
""Hey, Chloe! Just came to- who is this?"" the man looked at you, then Chloe with a confused expression on his face.
""This is Rob. He is the detective we hired to solve the murder,"" her voice got low and sad. ""George, Rob. Rob, George.""
As you walked forward to shake his hand, he put down the box he was carrying and Chloe said,
""George is my neighbor from across the street.""
""Nice to meet you.""
""Likewise.""
Chloe asked if she could see him in private for a second, and said you could hand out outside for a minute.
As they walk away, you contemplate what to do next.
Do you want to...
lurk outside the door and try to gather info As they wandered inside you quickly followed them, making sure they didn't see or hear you. They close the door to a room labeled 'office'. Through the door, you hear a muffled conversation. You can't hear a single thing they are saying.
Listening in for 1 more minute, you hear footsteps coming your way.
You duck out of the way you run down the stairs, to the dining room. Just in time too. Chloe and George came out about 6 seconds later, with a grim look on both of their faces.
""What's wrong?""
""Nothing,"" Chloe said. ""Just, something about Liam. my brother.""
""Imma go now,"" George said.
""alright. Text me in the morning. Rob, you and I can talk some more.""
As George left you turned to her, thinking about what to ask.
Ask, ""Can you take me to the body"" ""Umm, yeah. Sure."" She leads you around the corner, and down the stairs into a basement.
""Is this the kitchen?"" You ask as you walk into a large room filled with the smell of citrus and chocolate. An odd smell considering what just happened.
She nods and takes you to the back of the room.
""I can't look,"" she said, turning her head away, and pointing into the door. ""His body is in there, but I can't bear to look.""
You walk inside the freezer and instantly start shivering. Thank goodness you have investigated murder cases before because the limp, pale, dark-haired man pushed into the corner would've stopped you cold. As you walk closer to him, you wonder what to do.
","Investigate the body Walking closer to him, you take a closer look at the body.
The first thing you find is the puncture wound. Not a bullet, but rather a stab wound through his back. The blood around the wound had frozen, due to the ice-cold temperature of the freezer.
You also find his wallet, his car keys, and a... knife. Had he committed suicide?
The wallet had his ID in it, which said he was 24, and he had turned 24 on January 3. His name was Caleb M. Fisher. He also had 21 dollars in his wallet.
The car keys were nothing special, but the knife... it was a mystery in itself.
Had he committed suicide? But how could he stab himself from behind? Had the murderer framed Caleb for his murder? The knife had blood on it on the very tip. Wait, if there was framing involved, then would it have fingerprints? But when you look closer, you see a red hair wrapped around the nail holding the knife together.
","Question Liam in private You call Liam over, and he quickly walks over to you.
""What?"" he asked, a confused expression on his face.
You explain to him how you need to ask some people questions, and that there are only 2 that you need to ask. He nods and goes with you.
","The current input centers around gathering evidence and concludes with a discovery that could logically necessitate questioning individuals about the murder, for which Liam could be a relevant person to begin with."
